0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new term,int_rates_add_2pct
1030,111129576,,5000,5000,5000,36 months,7.97,156.62,A,A5,Jun-17,Current,n,,credit_card,Credit card refinancing,302xx,GA,11.48,0,Sep-09,0,,56,7,1,4086,34.9,9,w,48 months,9.969999999999999
1031,112052053,,7000,7000,7000,36 months,13.59,237.86,C,C2,Jun-17,Current,n,,other,Other,853xx,AZ,13.12,0,Apr-07,1,73,,5,0,4202,37.5,11,w,48 months,15.59
1032,111500430,,6000,6000,6000,36 months,10.42,194.79,B,B3,Jun-17,Current,n,,home_improvement,Home improvement,750xx,TX,2.89,0,Dec-04,0,,,5,0,4326,22.8,16,w,48 months,12.42
1033,111825565,,25000,25000,25000,36 months,7.21,774.34,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,967xx,HI,15.5,0,May-06,0,,,8,0,9035,14.4,20,w,48 months,9.21
1034,112064943,,2500,2500,2500,36 months,24.85,99.21,E,E3,Jun-17,Current,n,,car,Car financing,610xx,IL,16.38,0,Nov-05,2,,,11,0,12690,84.6,23,w,48 months,26.85
1035,112047167,,24325,24325,24325,60 months,14.08,567.01,C,C3,Jun-17,Current,n,,credit_card,Credit card refinancing,551xx,MN,12.84,0,Sep-02,1,,,11,0,8792,18.4,15,w,None,16.08
1036,112080444,,3200,3200,3200,36 months,9.44,102.42,B,B1,Jun-17,Current,n,,major_purchase,Major purchase,857xx,AZ,27.11,0,Sep-93,0,30,,11,0,9510,68.4,23,w,48 months,11.44
1037,111684296,,25000,25000,25000,60 months,15.05,595.41,C,C4,Jun-17,Current,n,,home_improvement,Home improvement,076xx,NJ,14.47,1,Nov-99,1,19,,7,0,9642,43.6,15,w,None,17.05
1038,112083981,,17000,17000,17000,36 months,7.21,526.55,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,915xx,CA,10.08,0,Jul-92,3,,,16,0,18917,27.6,33,w,48 months,9.21
1039,111926696,,13200,13200,13200,36 months,10.91,431.59,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,971xx,OR,27.03,0,Jul-06,1,,,9,0,20071,68.0,14,w,48 months,12.91
1040,112041866,,7925,7925,7925,36 months,10.91,259.12,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,272xx,NC,13.49,0,Sep-06,0,,,6,0,23881,90.5,21,w,48 months,12.91
1041,111846057,,16000,16000,16000,36 months,11.99,531.36,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,067xx,CT,19.91,1,Oct-03,0,14,,28,0,18926,55.8,33,w,48 months,13.99
1042,111896601,,19200,19200,19200,60 months,15.05,457.28,C,C4,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,494xx,MI,28.88,0,Nov-96,0,,,19,0,28008,83.1,36,w,None,17.05
1043,111936683,,21000,21000,21000,36 months,9.44,672.11,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,786xx,TX,15.32,0,Oct-99,1,25,,13,0,19530,56.3,28,w,48 months,11.44
1044,111873136,,11200,11200,11200,60 months,14.08,261.07,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,974xx,OR,17.7,0,Feb-01,1,74,45,11,2,7756,37.7,22,w,None,16.08
1045,110886479,,16800,16800,16800,60 months,11.99,373.63,B,B5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,802xx,CO,26.38,0,Mar-95,0,,61,19,1,5487,13.5,40,w,None,13.99
1046,110758031,,3600,3600,3600,36 months,14.08,123.18,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,799xx,TX,8.08,1,Sep-06,0,2,,8,0,2866,53.1,10,w,48 months,16.08
1047,111773087,,6000,6000,6000,36 months,7.35,186.23,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,894xx,NV,13.33,0,Aug-06,0,,,19,0,8000,49.4,19,w,48 months,9.35
1048,111628975,,20000,20000,20000,36 months,11.99,664.2,B,B5,Jun-17,Fully Paid,n,,home_improvement,Home improvement,336xx,FL,6.43,0,Sep-99,0,,55,11,2,6160,19.1,20,w,None,13.99
1049,111739012,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,933xx,CA,16.24,0,Nov-11,0,53,,7,0,7580,44.1,8,w,48 months,13.99
1050,110598791,,19375,19375,19375,60 months,30.79,636.29,G,G1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,919xx,CA,28.24,0,Jan-04,0,,,10,0,30546,97.9,19,w,None,32.79
1051,111674476,,20000,20000,20000,60 months,11.99,444.79,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,105xx,NY,21.67,0,Sep-06,0,,,6,0,7237,77.8,14,w,None,13.99
1052,112054843,,8000,8000,8000,36 months,16.02,281.34,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,436xx,OH,20.07,0,Nov-84,0,,105,8,1,10125,51.1,11,w,48 months,18.02
1053,111918231,,7800,7800,7800,36 months,9.44,249.64,B,B1,Jun-17,Current,n,,other,Other,452xx,OH,1.38,0,Mar-03,0,,,16,0,2150,3.1,25,w,48 months,11.44
1054,111479090,,8000,8000,8000,36 months,15.05,277.52,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,305xx,GA,26.05,0,Jan-07,0,,,3,0,5585,79.8,11,w,48 months,17.05
1055,111866635,,13000,13000,13000,60 months,16.02,316.28,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,992xx,WA,25.95,0,May-09,0,69,,6,0,9437,76.1,10,w,None,18.02
1056,111079090,,30000,30000,30000,60 months,9.93,636.38,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,913xx,CA,12.46,0,Apr-13,0,,109,9,1,19470,60.8,10,w,None,11.93
1057,111996330,,28000,28000,28000,60 months,7.97,567.34,A,A5,Jun-17,Current,n,,credit_card,Credit card refinancing,902xx,CA,28.34,0,Jan-88,1,,,16,0,125914,85.0,27,w,None,9.969999999999999
1058,111846826,,12000,12000,12000,36 months,5.32,361.38,A,A1,Jun-17,Current,n,,home_improvement,Home improvement,648xx,MO,17.23,0,Nov-01,0,,,16,0,2561,2.7,28,w,48 months,7.32
1059,112409210,,10000,10000,10000,60 months,9.44,209.73,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,840xx,UT,17.21,0,Jun-93,0,69,,8,0,3467,18.7,21,w,None,11.44
1060,111816905,,11200,11200,11200,36 months,14.08,383.23,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,123xx,NY,33.03,0,Sep-88,1,,,22,0,6664,10.1,29,w,48 months,16.08
1061,111777707,,5000,5000,5000,36 months,9.93,161.18,B,B2,Jun-17,Current,n,,home_improvement,Home improvement,061xx,CT,16.41,0,Sep-05,0,46,,18,0,21773,59.8,23,w,48 months,11.93
1062,110383622,,10000,10000,10000,36 months,9.93,322.35,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,080xx,NJ,12.22,7,Jun-92,0,10,90,10,1,15502,68.9,23,w,48 months,11.93
1063,111812280,,6000,6000,6000,36 months,7.97,187.94,A,A5,Jun-17,Current,n,,credit_card,Credit card refinancing,193xx,PA,18.45,0,Jun-07,1,,,11,0,6535,35.1,18,w,48 months,9.969999999999999
1064,111986363,,6850,6850,6850,36 months,15.05,237.63,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,604xx,IL,13.75,0,Sep-04,0,,,12,0,5678,94.6,19,w,48 months,17.05
1065,111661581,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,small_business,Business,342xx,FL,12.45,0,Oct-06,1,,,6,0,9445,40.0,9,w,48 months,13.99
1066,112159295,,2200,2200,2200,36 months,13.59,74.76,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,852xx,AZ,27.25,1,Oct-12,0,15,,8,0,8811,63.8,13,w,48 months,15.59
1067,111898593,,16000,16000,16000,36 months,18.06,578.93,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,314xx,GA,18.93,0,Nov-86,0,45,,11,0,11279,61.0,26,w,48 months,20.06
1068,112052710,,18000,18000,18000,60 months,9.93,381.83,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,794xx,TX,16.22,0,Dec-91,0,29,,14,0,27133,68.3,30,w,None,11.93
1069,111896628,,8000,8000,8000,36 months,12.62,268.09,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,287xx,NC,17.52,0,Nov-13,2,,,10,0,13673,34.0,10,w,48 months,14.62
1070,110383798,,8000,8000,8000,36 months,9.93,257.88,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,744xx,OK,24.02,0,Aug-07,1,,,13,0,18277,41.1,21,w,48 months,11.93
1071,111966621,,28000,28000,28000,60 months,26.3,843.32,E,E5,Jun-17,Late (31-120 days),n,,debt_consolidation,Debt consolidation,472xx,IN,32.87,0,Oct-89,0,,,17,0,60570,100.0,33,w,None,28.3
1072,111816157,,30000,30000,30000,36 months,11.99,996.29,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,083xx,NJ,12.48,0,May-99,1,41,,10,0,6858,16.0,15,w,48 months,13.99
1073,111461998,,21000,21000,21000,60 months,20.0,556.38,D,D4,Jun-17,Current,n,,major_purchase,Major purchase,331xx,FL,7.44,2,Nov-94,1,6,,8,0,7467,53.0,26,w,None,22.0
1074,111845518,,8400,8400,8400,36 months,10.91,274.65,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,147xx,NY,22.65,0,May-12,0,,109,6,1,7127,66.6,6,w,48 months,12.91
1075,111786840,,10000,10000,10000,36 months,5.32,301.15,A,A1,Jun-17,Current,n,,other,Other,597xx,MT,11.94,0,Aug-03,2,,,11,0,4555,18.4,32,w,48 months,7.32
1076,111276668,,30000,30000,30000,60 months,10.42,643.63,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,107xx,NY,27.77,0,May-95,0,50,,12,0,112229,66.7,20,w,None,12.42
1077,111673218,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,110xx,NY,15.03,0,Nov-00,0,,,7,0,17011,64.9,12,w,48 months,13.99
1078,111092195,,4000,4000,4000,36 months,10.42,129.86,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,116xx,NY,12.83,0,Apr-05,1,28,,9,0,18894,37.3,24,w,48 months,12.42
1079,111876609,,26500,26500,26500,36 months,14.08,906.74,C,C3,Jun-17,Current,n,,small_business,Business,947xx,CA,9.48,0,Apr-83,4,,45,14,5,49921,56.0,17,w,48 months,16.08
1080,111569052,,11200,11200,11200,60 months,11.99,249.09,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,372xx,TN,20.12,0,Aug-97,2,74,,15,0,4299,16.2,37,w,None,13.99
1081,111601579,,8000,8000,8000,36 months,5.32,240.92,A,A1,Jun-17,Current,n,,credit_card,Credit card refinancing,334xx,FL,18.34,0,Oct-97,0,,,29,0,15919,15.0,43,w,48 months,7.32
1082,111915612,,21850,21850,21850,60 months,26.3,658.09,E,E5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,294xx,SC,41.43,0,Mar-09,0,,92,9,1,10446,66.1,13,w,None,28.3
1083,110754108,,12000,12000,12000,60 months,16.02,291.95,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,328xx,FL,12.52,0,Nov-00,0,,,7,0,8525,43.1,9,w,None,18.02
1084,111910856,,12550,12550,12550,60 months,26.3,377.99,E,E5,Jun-17,Current,n,,home_improvement,Home improvement,297xx,SC,12.2,2,Jul-05,0,5,,7,0,516,13.6,12,w,None,28.3
1085,110731063,,30000,30000,30000,36 months,11.99,996.29,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,787xx,TX,11.27,0,Nov-88,1,,,16,0,28177,48.2,19,w,48 months,13.99
1086,110062223,,6000,6000,6000,36 months,13.59,203.88,C,C2,Jun-17,Current,n,,major_purchase,Major purchase,945xx,CA,19.2,0,Jul-07,1,,,5,0,2039,17.0,8,w,48 months,15.59
1087,112219222,,14400,14400,14400,36 months,7.97,451.05,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,280xx,NC,28.79,0,May-03,0,29,,9,0,18570,45.5,23,w,48 months,9.969999999999999
1088,110827589,,40000,40000,40000,60 months,16.02,973.15,C,C5,Jun-17,Current,n,,major_purchase,Major purchase,799xx,TX,7.77,0,Oct-03,0,42,74,10,1,283,1.0,26,w,None,18.02
1089,111674121,,16800,16800,16800,36 months,7.97,526.22,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,150xx,PA,12.0,0,Jun-90,2,45,,14,0,11506,20.8,28,w,48 months,9.969999999999999
1090,111045650,,25200,25200,25200,60 months,12.62,568.49,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,607xx,IL,10.19,0,Jun-89,2,,,23,0,42659,42.2,44,w,None,14.62
1091,112039817,,35000,35000,35000,36 months,11.99,1162.34,B,B5,Jun-17,Current,n,,other,Other,905xx,CA,9.41,0,Feb-96,1,,,12,0,36109,34.1,17,w,48 months,13.99
1092,112147689,,6000,6000,6000,36 months,21.45,227.44,D,D5,Jun-17,Current,n,,other,Other,917xx,CA,17.76,0,Sep-06,1,24,,12,0,10990,37.4,28,w,48 months,23.45
1093,112117329,,10000,10000,10000,36 months,7.35,310.38,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,294xx,SC,16.9,0,Jun-87,0,43,,7,0,7032,24.8,16,w,48 months,9.35
1094,111876669,,10000,10000,10000,36 months,16.02,351.67,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,553xx,MN,33.66,1,Sep-04,0,12,104,16,1,20378,59.6,23,w,48 months,18.02
1095,111693737,,8400,8400,8400,36 months,10.91,274.65,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,329xx,FL,25.81,0,Dec-06,0,51,,8,0,4402,46.3,28,w,48 months,12.91
1096,111684705,,11150,11150,11150,36 months,12.62,373.66,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,088xx,NJ,9.71,0,Nov-05,0,,,9,0,10174,87.7,20,w,48 months,14.62
1097,112056214,,16000,16000,16000,60 months,9.44,335.57,B,B1,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,140xx,NY,22.8,0,Apr-03,0,38,,19,0,19101,51.3,49,w,None,11.44
1098,112085093,,9500,9500,9500,36 months,12.62,318.36,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,088xx,NJ,16.91,1,May-94,1,18,,10,0,9700,58.4,15,w,48 months,14.62
1099,112329277,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Late (31-120 days),n,,medical,Medical expenses,850xx,AZ,5.01,0,Jan-04,0,,,2,0,10321,98.3,9,w,48 months,13.99
1100,112032033,,16000,16000,16000,36 months,7.21,495.58,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,201xx,VA,12.72,1,Mar-03,0,7,,17,0,2713,13.9,24,w,48 months,9.21
1101,112087449,,1800,1800,1800,36 months,9.44,57.61,B,B1,Jun-17,Current,n,,house,Home buying,481xx,MI,19.66,0,Aug-06,1,,,10,0,8500,20.8,20,w,48 months,11.44
1102,112120122,,36000,36000,36000,36 months,7.21,1115.04,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,210xx,MD,12.65,0,Feb-95,2,,,29,0,60699,37.1,53,w,48 months,9.21
1103,112053588,,19200,19200,19200,60 months,15.05,457.28,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,473xx,IN,27.3,0,Mar-02,0,,,6,0,24025,73.9,16,w,None,17.05
1104,112084416,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,380xx,TN,19.57,0,Apr-05,1,,,18,0,12347,31.7,29,w,None,12.42
1105,111810743,,4500,4500,4500,36 months,10.42,146.1,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,959xx,CA,11.28,0,Oct-96,0,78,72,7,1,2783,58.0,14,w,48 months,12.42
1106,112035380,,24000,24000,24000,60 months,19.03,622.97,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,295xx,SC,26.33,0,Jul-07,0,54,,16,0,22312,50.8,33,w,None,21.03
1107,111450469,,16000,16000,16000,60 months,20.0,423.91,D,D4,Jun-17,Current,n,,house,Home buying,834xx,ID,28.39,0,Feb-04,0,68,96,12,1,9136,58.2,38,w,None,22.0
1108,111116292,,5000,5000,5000,36 months,7.97,156.62,A,A5,Jun-17,Current,n,,moving,Moving and relocation,921xx,CA,15.41,2,Jun-05,0,13,,12,0,2120,45.1,16,w,48 months,9.969999999999999
1109,112054665,,20400,20400,20400,60 months,15.05,485.86,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,032xx,NH,29.19,0,Mar-08,0,70,,12,0,22025,60.7,20,w,None,17.05
1110,112269339,,6000,6000,6000,36 months,7.97,187.94,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,042xx,ME,26.2,0,Mar-12,1,,,11,0,5428,12.8,16,w,48 months,9.969999999999999
1111,110685539,,10000,10000,10000,36 months,7.07,309.1,A,A2,Jun-17,Current,n,,car,Car financing,282xx,NC,3.03,0,Sep-01,0,,,8,0,12185,15.3,12,w,48 months,9.07
1112,111318327,,6800,6800,6800,36 months,12.62,227.88,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,928xx,CA,9.36,0,Sep-94,0,,52,9,1,4350,18.0,19,w,48 months,14.62
1113,112147561,,35000,35000,35000,60 months,30.84,1150.5,G,G2,Jun-17,Current,n,,home_improvement,Home improvement,197xx,DE,14.92,0,Jan-05,0,,,12,0,9176,28.9,23,w,None,32.84
1114,111471337,,25000,25000,25000,60 months,14.08,582.75,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,906xx,CA,41.73,0,Jan-02,0,,,7,0,8863,90.4,15,w,None,16.08
1115,112148491,,12000,12000,12000,60 months,15.05,285.8,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,073xx,NY,12.7,0,Oct-96,1,40,,10,0,8755,53.4,25,w,None,17.05
1116,112083110,,20000,20000,20000,36 months,10.42,649.3,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,610xx,IL,12.25,0,Nov-08,1,,,3,0,3635,67.3,6,w,48 months,12.42
1117,111501690,,25000,25000,25000,36 months,23.88,979.25,E,E2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,342xx,FL,50.41,0,Jun-02,1,69,,16,0,17772,50.8,24,w,48 months,25.88
1118,112409261,,16000,16000,16000,60 months,16.02,389.26,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,461xx,IN,12.21,0,Jul-10,0,43,,7,0,1603,39.1,13,w,None,18.02
1119,111866517,,17500,17500,17500,60 months,14.08,407.93,C,C3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,956xx,CA,13.27,1,Jan-05,1,0,104,19,1,6767,12.6,30,w,None,16.08
1120,111886658,,10000,10000,10000,60 months,9.44,209.73,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,300xx,GA,12.34,0,Jan-06,0,,,14,0,10336,16.3,29,w,None,11.44
1121,111798496,,9100,9100,9100,36 months,10.42,295.43,B,B3,Jun-17,Current,n,,car,Car financing,993xx,WA,5.21,1,Apr-05,0,13,,6,0,25145,86.1,14,w,48 months,12.42
1122,110750657,,15000,15000,15000,36 months,22.91,579.95,E,E1,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,606xx,IL,2.08,0,Nov-03,0,40,,12,0,885,2.4,13,w,None,24.91
1123,111839170,,6000,6000,6000,36 months,9.44,192.03,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,335xx,FL,15.24,0,Aug-83,1,,,6,0,17845,51.0,7,w,48 months,11.44
1124,110393769,,2475,2475,2475,36 months,13.59,84.1,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,970xx,OR,30.46,0,Nov-97,0,,60,4,1,1003,52.8,8,w,48 months,15.59
1125,112020456,,14000,14000,14000,36 months,21.45,530.7,D,D5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,787xx,TX,25.24,2,Aug-00,0,9,,13,0,12186,34.6,22,w,None,23.45
1126,111774842,,30000,30000,30000,60 months,15.05,714.49,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,913xx,CA,22.3,0,Jul-04,0,,94,15,1,28047,35.2,41,w,None,17.05
1127,111396441,,40000,40000,40000,36 months,9.93,1289.38,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,870xx,NM,17.6,0,Sep-97,0,,,3,0,14530,90.8,4,w,48 months,11.93
1128,111771770,,5500,5500,5500,36 months,7.97,172.28,A,A5,Jun-17,Fully Paid,n,,home_improvement,Home improvement,601xx,IL,25.58,0,May-07,1,,,20,0,22325,34.8,46,w,None,9.969999999999999
1129,111809632,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,19.08,0,Mar-14,0,,,5,0,12853,76.0,5,w,48 months,12.42
1130,111868221,,35000,35000,35000,36 months,11.99,1162.34,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,070xx,NJ,10.34,1,Apr-98,0,9,,10,0,16662,41.6,31,w,48 months,13.99
1131,111774478,,12000,12000,12000,60 months,26.3,361.42,E,E5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,100xx,NY,10.33,0,Mar-08,0,40,,12,0,16602,60.2,17,w,None,28.3
1132,111650956,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,26.51,2,Feb-02,0,12,,10,0,14923,98.0,28,w,48 months,13.99
1133,111054855,,11175,11175,11175,60 months,9.44,234.37,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,919xx,CA,14.61,0,Jan-03,0,,,9,0,13776,53.4,30,w,None,11.44
1134,112007997,,15000,15000,15000,36 months,7.07,463.64,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,415xx,KY,18.75,0,Aug-89,1,,,10,0,16902,23.9,21,w,48 months,9.07
1135,112016880,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,207xx,MD,15.59,0,May-05,1,39,,14,0,8974,58.7,24,w,48 months,13.99
1136,111256727,,10000,10000,10000,36 months,7.97,313.23,A,A5,Jun-17,Current,n,,home_improvement,Home improvement,123xx,NY,23.71,1,Nov-01,0,0,,14,0,10004,18.2,24,w,48 months,9.969999999999999
1137,111886958,,20000,20000,20000,36 months,22.91,773.26,E,E1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,391xx,MS,23.28,0,Jan-04,1,,,12,0,12836,52.6,17,w,48 months,24.91
1138,111955242,,6500,6500,6500,36 months,10.42,211.03,B,B3,Jun-17,Fully Paid,n,,credit_card,Credit card refinancing,333xx,FL,22.48,0,Dec-00,2,,98,21,1,6050,9.7,35,w,None,12.42
1139,112076673,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,921xx,CA,5.81,0,Sep-10,0,,,6,0,10373,65.7,10,w,48 months,12.42
1140,111418687,,4000,4000,4000,36 months,12.62,134.05,C,C1,Jun-17,Current,n,,other,Other,661xx,KS,15.55,0,Nov-13,0,,,6,0,6233,42.4,6,w,48 months,14.62
1141,112169253,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,228xx,VA,27.55,0,Apr-11,0,,,5,0,7541,77.7,16,w,48 months,13.99
1142,111074169,,23000,23000,23000,36 months,5.32,692.64,A,A1,Jun-17,Current,n,,credit_card,Credit card refinancing,970xx,OR,36.96,0,Jan-94,0,,,12,0,42871,55.6,19,w,48 months,7.32
1143,111918657,,8000,8000,8000,36 months,7.07,247.28,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,16.21,0,Aug-11,0,,,7,0,6584,25.3,10,w,48 months,9.07
1144,110028692,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Current,n,,home_improvement,Home improvement,302xx,GA,14.33,0,Apr-99,0,30,,5,0,33399,35.6,12,w,48 months,12.42
1145,110727929,,35000,35000,35000,60 months,9.93,742.45,B,B2,Jun-17,Current,n,,other,Other,103xx,NY,9.43,0,Nov-87,1,67,112,23,1,13824,30.8,40,w,None,11.93
1146,111093566,,7000,7000,7000,36 months,18.06,253.28,D,D2,Jun-17,Current,n,,credit_card,Credit card refinancing,068xx,CT,3.59,0,Sep-12,1,,,3,0,5583,93.1,5,w,48 months,20.06
1147,112028626,,12000,12000,12000,36 months,11.99,398.52,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,721xx,AR,11.16,0,Nov-02,0,,87,6,1,13587,52.3,14,w,48 months,13.99
1148,111866778,,7075,7075,7075,36 months,21.45,268.19,D,D5,Jun-17,Current,n,,home_improvement,Home improvement,349xx,FL,13.33,0,Jan-13,0,,,9,0,15761,26.0,14,w,48 months,23.45
1149,111786893,,16000,16000,16000,60 months,16.02,389.26,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,042xx,ME,19.62,4,Jul-03,0,16,,8,0,3653,26.7,14,w,None,18.02
1150,111650432,,12000,12000,12000,36 months,12.62,402.14,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,853xx,AZ,19.75,0,Feb-07,0,43,,9,0,14571,59.7,17,w,48 months,14.62
1151,112169384,,5000,5000,5000,36 months,5.32,150.58,A,A1,Jun-17,Current,n,,other,Other,284xx,NC,18.89,0,Jun-95,0,76,,12,0,1623,6.3,20,w,48 months,7.32
1152,111863211,,8000,8000,8000,36 months,9.93,257.88,B,B2,Jun-17,Current,n,,other,Other,481xx,MI,22.66,0,Nov-85,0,56,116,11,1,9515,88.9,22,w,48 months,11.93
1153,112095673,,2000,2000,2000,36 months,13.59,67.96,C,C2,Jun-17,Fully Paid,n,,home_improvement,Home improvement,420xx,KY,12.83,0,Sep-92,5,,77,9,1,327,4.9,32,w,None,15.59
